START,8.467933177947998
106.55,8.46811056137085
106.55,8.468348503112793
106.55,8.468558549880981
106.55,8.470610618591309
106.55,8.471068859100342
106.55,8.471449851989746
106.55,8.471837282180786
106.55,8.473306894302368
106.55,8.473731517791748
106.55,8.474071502685547
106.55,8.474425315856934
106.55,8.475995063781738
106.55,8.476390838623047
106.55,8.476704835891724
106.55,8.477001905441284
106.55,8.47870659828186
106.55,8.479068756103516
106.55,8.479442119598389
106.55,8.479784727096558
106.55,8.481356859207153
106.55,8.481597423553467
106.55,8.481765270233154
106.55,8.481924772262573
106.55,8.48401141166687
106.55,8.484175682067871
106.55,8.484293937683105
106.55,8.48440933227539
106.55,8.486732959747314
106.55,8.486906051635742
106.55,8.487036943435669
106.55,8.487168312072754
106.55,8.489516496658325
106.55,8.48975658416748
106.55,8.489909648895264
106.55,8.490051031112671
106.55,8.492302179336548
106.55,8.492533922195435
106.55,8.492677688598633
106.55,8.492805004119873
106.55,8.495028495788574
106.55,8.495364427566528
106.55,8.495546340942383
106.55,8.495700120925903
106.55,8.497698307037354
106.55,8.497931003570557
106.55,8.498083114624023
106.55,8.498213291168213
106.55,8.500461339950562
106.55,8.500745296478271
106.55,8.500885248184204
106.55,8.50103211402893
106.55,8.503498554229736
106.55,8.504081964492798
106.55,8.504511833190918
106.55,8.504839658737183
106.55,8.506059169769287
106.55,8.506287336349487
106.55,8.506436109542847
106.55,8.50657320022583
106.55,8.508563995361328
106.55,8.508882999420166
106.55,8.509037256240845
106.55,8.509164094924927
106.55,8.511244773864746
106.55,8.511392593383789
106.55,8.51150918006897
106.55,8.511622190475464
106.55,8.5139741897583
106.55,8.514147996902466
106.55,8.514275789260864
106.55,8.514428853988647
106.55,8.51693081855774
106.55,8.517480373382568
106.55,8.517951250076294
106.55,8.518132209777832
106.55,8.51945972442627
106.55,8.519672632217407
106.55,8.519824028015137
106.55,8.519960880279541
106.55,8.522183418273926
106.55,8.522387266159058
106.55,8.522529602050781
106.55,8.522663354873657
106.55,8.524978637695312
106.55,8.52531099319458
106.55,8.525468587875366
106.55,8.52570366859436
106.55,8.52768874168396
106.55,8.52796220779419
106.55,8.528120040893555
106.55,8.52825117111206
106.55,8.530426979064941
106.55,8.530679702758789
106.55,8.530816793441772
106.55,8.530938386917114
106.55,8.533571243286133
106.55,8.534157514572144
106.55,8.534471988677979
106.55,8.534697532653809
106.55,8.535969495773315
106.55,8.536251544952393
106.55,8.536517143249512
106.55,8.536705017089844
106.55,8.5385422706604
106.55,8.538800716400146
106.55,8.53894591331482
106.55,8.539079666137695
106.55,8.541259050369263
106.55,8.54146432876587
106.55,8.541616916656494
106.55,8.541741132736206
106.55,8.543946743011475
106.55,8.544121265411377
106.55,8.544238805770874
106.55,8.544350624084473
106.55,8.547518253326416
106.55,8.548228025436401
106.55,8.54847502708435
106.55,8.548671960830688
106.55,8.549400806427002
106.55,8.549633026123047
106.55,8.549793720245361
106.55,8.549936771392822
106.55,8.552191257476807
106.55,8.552444696426392
106.55,8.552605867385864
106.55,8.55275583267212
106.55,8.55489182472229
106.55,8.555131435394287
106.55,8.555293321609497
106.55,8.55544400215149
106.55,8.55762505531311
106.55,8.558002233505249
106.55,8.558176279067993
106.55,8.55832052230835
106.55,8.560367107391357
106.55,8.56067180633545
106.55,8.560789346694946
106.55,8.560938119888306
106.55,8.563108682632446
106.55,8.563369512557983
106.55,8.563517570495605
106.55,8.563657999038696
106.55,8.565810203552246
106.55,8.566044330596924
106.55,8.56618356704712
106.55,8.566315412521362
106.55,8.568709135055542
106.55,8.568917512893677
106.55,8.56903886795044
106.55,8.569156885147095
106.55,8.571188688278198
106.55,8.571379661560059
106.55,8.571504831314087
106.55,8.57162094116211
106.55,8.573921203613281
106.55,8.57413363456726
106.55,8.574274778366089
106.55,8.574408531188965
106.55,8.576674938201904
106.55,8.576896905899048
106.55,8.577052354812622
106.55,8.57719373703003
106.55,8.579392671585083
106.55,8.579615354537964
106.55,8.57975959777832
106.55,8.579907655715942
106.55,8.582111835479736
106.55,8.582330703735352
106.55,8.582471370697021
106.55,8.58260178565979
106.55,8.584812879562378
106.55,8.584995031356812
106.55,8.585078954696655
106.55,8.585156679153442
106.55,8.587632656097412
106.55,8.588006496429443
106.55,8.588215112686157
106.55,8.588361024856567
106.55,8.590266704559326
106.55,8.590481996536255
106.55,8.590607166290283
106.55,8.59073805809021
106.55,8.593274116516113
106.55,8.593538045883179
106.55,8.593713998794556
106.55,8.593867301940918
991.74,8.59576964378357
991.74,8.5960373878479
991.74,8.596195459365845
991.74,8.596336364746094
991.74,8.598488330841064
991.74,8.598772287368774
991.74,8.598910093307495
991.74,8.599030256271362
991.74,8.601146936416626
991.74,8.601351499557495
991.74,8.601489067077637
991.74,8.601627826690674
991.74,8.603817701339722
991.74,8.603945016860962
991.74,8.604058027267456
991.74,8.604172468185425
991.74,8.606616735458374
991.74,8.606833457946777
991.74,8.606956481933594
991.74,8.607071876525879
991.74,8.609322547912598
991.74,8.6095609664917
991.74,8.60971450805664
991.74,8.60984992980957
991.74,8.612062692642212
991.74,8.612294912338257
991.74,8.61244535446167
991.74,8.61258840560913
991.74,8.614812135696411
991.74,8.615229368209839
991.74,8.615419387817383
991.74,8.615544557571411
991.74,8.617594718933105
991.74,8.617847681045532
991.74,8.618004322052002
991.74,8.618158340454102
991.74,8.620237588882446
991.74,8.620480298995972
991.74,8.620607614517212
991.74,8.62074613571167
991.74,8.623186826705933
991.74,8.623703241348267
991.74,8.623855113983154
991.74,8.623998403549194
991.74,8.625763416290283
991.74,8.62616515159607
991.74,8.62640929222107
991.74,8.626542329788208
991.74,8.628381967544556
991.74,8.628572463989258
991.74,8.62869381904602
991.74,8.628804922103882
991.74,8.631111145019531
991.74,8.631297588348389
991.74,8.631412744522095
991.74,8.631520986557007
991.74,8.633837461471558
991.74,8.634053707122803
991.74,8.634207963943481
991.74,8.634355783462524
991.74,8.636592626571655
991.74,8.636807680130005
